TRGID,3PMP Fee,Check In Fee,Marketing Fee,Merchant Fee,Overbox Fee,Packaging Fee,PPS Fee,Refund Fee,Refurb Fee,Revshare Fee,Shipping Fee
212234517,$0,,$0,,$0,,$0,,$1,$0,
212234518,$0,,$0,,$0,,$0,,$1,$0,
212234519,$0,,$0,,$0,,$0,,$1,$0,
212234520,$0,,$0,,$0,,$0,,$1,$0,
212234521,$0,,$0,,$0,,$0,,$1,$0,
212234522,$0,,$0,,$0,,$0,,$1,$0,
212234523,$0,,$0,,$0,,$0,,$1,$0,
212234524,$0,,$0,,$0,,$0,,$1,$0,
212234525,$0,,$0,,$0,,$0,,$1,$0,
212234526,$0,,$0,,$0,,$0,,$1,$0,
212234527,$0,,$0,,$0,,$0,,$1,$0,
212234528,$0,,$0,,$0,,$0,,$1,$0,
212234529,$0,,$0,,$0,,$0,,$1,$0,
212234536,$0,,$0,,$0,,$0,,$1,$0,
212234537,$0,,$0,,$0,,$0,,$1,$0,
212234548,$0,,$0,,$0,,$0,,$1,$0,
212234553,$0,,$0,,$0,,$0,,$1,$0,
212234554,$0,,$0,,$0,,$0,,$1,$0,
212234563,$0,,$0,,$0,,$0,,$1,$0,
212234564,$0,,$0,,$0,,$0,,$1,$0,
212234565,$0,,$0,,$0,,$0,,$1,$0,
212234566,$0,,$0,,$0,,$0,,$1,$0,
212234567,$0,,$0,,$0,,$0,,$1,$0,
212234572,$0,,$0,,$0,,$0,,$1,$0,
212234573,$0,,$0,,$0,,$0,,$1,$0,
212234574,$0,,$0,,$0,,$0,,$1,$0,
212234575,$0,,$0,,$0,,$0,,$1,$0,
212234576,$0,,$0,,$0,,$0,,$1,$0,
212234577,$0,,$0,,$0,,$0,,$1,$0,
212234578,$0,,$0,,$0,,$0,,$1,$0,
212234579,$0,,$0,,$0,,$0,,$1,$0,
212234580,$0,,$0,,$0,,$0,,$1,$0,
212234581,$0,,$0,,$0,,$0,,$1,$0,
212234582,$0,,$0,,$0,,$0,,$1,$0,
212234583,$0,,$0,,$0,,$0,,$1,$0,
212234584,$0,,$0,,$0,,$0,,$1,$0,
212234585,$0,,$0,,$0,,$0,,$1,$0,
212234586,$0,,$0,,$0,,$0,,$1,$0,
212234587,$0,,$0,,$0,,$0,,$1,$0,
212234588,$0,,$0,,$0,,$0,,$1,$0,
212234589,$0,,$0,,$0,,$0,,$1,$0,
212234590,$0,,$0,,$0,,$0,,$1,$0,
212234591,$0,,$0,,$0,,$0,,$1,$0,
212234592,$0,,$0,,$0,,$0,,$1,$0,
212234593,$0,,$0,,$0,,$0,,$1,$0,
212234594,$0,,$0,,$0,,$0,,$1,$0,
212234595,$0,,$0,,$0,,$0,,$1,$0,
212234596,$0,,$0,,$0,,$0,,$1,$0,
212234597,$0,,$0,,$0,,$0,,$1,$0,
212234598,$0,,$0,,$0,,$0,,$1,$0,
212234599,$0,,$0,,$0,,$0,,$1,$0,
212234600,$0,,$0,,$0,,$0,,$1,$0,
212234601,$0,,$0,,$0,,$0,,$1,$0,
212234602,$0,,$0,,$0,,$0,,$1,$0,
212234603,$0,,$0,,$0,,$0,,$1,$0,
212234604,$0,,$0,,$0,,$0,,$1,$0,
212234605,$0,,$0,,$0,,$0,,$1,$0,
212234606,$0,,$0,,$0,,$0,,$1,$0,
212234607,$0,,$0,,$0,,$0,,$1,$0,
212234608,$0,,$0,,$0,,$0,,$1,$0,
212234609,$0,,$0,,$0,,$0,,$1,$0,
212234610,$0,,$0,,$0,,$0,,$1,$0,
212234612,$0,,$0,,$0,,$0,,$1,$0,
212234613,$0,,$0,,$0,,$0,,$1,$0,
212234614,$0,,$0,,$0,,$0,,$1,$0,
212234615,$0,,$0,,$0,,$0,,$1,$0,
212234616,$0,,$0,,$0,,$0,,$1,$1,
212234617,$0,,$0,,$0,,$0,,$1,$0,
212234618,$0,,$0,,$0,,$0,,$1,$1,
212234620,$0,,$0,,$0,,$0,,$1,$0,
212234621,$0,,$0,,$0,,$0,,$1,$0,
212234623,$0,,$0,,$0,,$0,,$1,$0,
212234626,$0,,$0,,$0,,$0,,$1,$0,
212234628,$0,,$0,,$0,,$0,,$1,$0,
212234629,$0,,$0,,$0,,$0,,$1,$0,
212234631,$0,,$0,,$0,,$0,,$1,$0,
212234633,$0,,$0,,$0,,$0,,$1,$0,
212234634,$0,,$0,,$0,,$0,,$1,$0,
212234635,$0,,$0,,$0,,$0,,$1,$0,
212234636,$0,,$0,,$0,,$0,,$1,$0,
212234637,$0,,$0,,$0,,$0,,$1,$0,
212234639,$0,,$0,,$0,,$0,,$1,$0,
212234640,$0,,$0,,$0,,$0,,$1,$0,
212234642,$0,,$0,,$0,,$0,,$1,$0,
212234643,$0,,$0,,$0,,$0,,$1,$0,
212234644,$0,,$0,,$0,,$0,,$1,$0,
212234645,$0,,$0,,$0,,$0,,$1,$0,
212234646,$0,,$0,,$0,,$0,,$1,$0,
212234649,$0,,$0,,$0,,$0,,$1,$0,
212234650,$0,,$0,,$0,,$0,,$1,$0,
212234651,$0,,$0,,$0,,$0,,$1,$0,
212234652,$0,,$0,,$0,,$0,,$1,$0,
212234654,$0,,$0,,$0,,$0,,$1,$0,
212234655,$0,,$0,,$0,,$0,,$1,$0,
212234657,$0,,$0,,$0,,$0,,$1,$0,
212234658,$0,,$0,,$0,,$0,,$1,$0,
212234659,$0,,$0,,$0,,$0,,$1,$0,
212234660,$0,,$0,,$0,,$0,,$1,$0,
212234662,$0,,$0,,$0,,$0,,$1,$0,
212234663,$0,,$0,,$0,,$0,,$1,$0,
212234664,$0,,$0,,$0,,$0,,$1,$0,
212234665,$0,,$0,,$0,,$0,,$1,$0,
212234667,$0,,$0,,$0,,$0,,$1,$0,
212234668,$0,,$0,,$0,,$0,,$1,$0,
212234669,$0,,$0,,$0,,$0,,$1,$0,
212234672,$0,,$0,,$0,,$0,,$1,$0,
212234675,$0,,$0,,$0,,$0,,$1,$0,
212234677,$0,,$0,,$0,,$0,,$1,$0,
212234678,$0,,$0,,$0,,$0,,$1,$0,
212234679,$0,,$0,,$0,,$0,,$1,$0,
212234681,$0,,$0,,$0,,$0,,$1,$0,
212234682,$0,,$0,,$0,,$0,,$1,$0,
212234683,$0,,$0,,$0,,$0,,$1,$0,
212234684,$0,,$0,,$0,,$0,,$1,$0,
212234685,$0,,$0,,$0,,$0,,$1,$0,
212234686,$0,,$0,,$0,,$0,,$1,$0,
212234690,$0,,$0,,$0,,$0,,$1,$1,
212234694,$0,,$0,,$0,,$0,,$1,$0,
212234695,$0,,$0,,$0,,$0,,$1,$0,
212234696,$0,,$0,,$0,,$0,,$1,$0,
212234697,$0,,$0,,$0,,$0,,$1,$0,
212234698,$0,,$0,,$0,,$0,,$1,$0,
212234700,$0,,$0,,$0,,$0,,$1,$0,
212234702,$0,,$0,,$0,,$0,,$1,$0,
212234703,$0,,$0,,$0,,$0,,$1,$0,
212234704,$0,,$0,,$0,,$0,,$1,$0,
212234705,$0,,$0,,$0,,$0,,$1,$0,
212234707,$0,,$0,,$0,,$0,,$1,$0,
212234708,$0,,$0,,$0,,$0,,$1,$0,
212234709,$0,,$0,,$0,,$0,,$1,$0,
212234710,$0,,$0,,$0,,$0,,$1,$0,
212235458,$7,,$0,$0,$6,,$6,,$12,$3,$0
212235727,$0,,$0,,$0,,$0,,,$1,
212235905,$20,,$0,,,,,,$25,$8,
212235943,$18,,$0,,,,,,$25,$8,
212236046,$47,,$0,,,,,,$36,$20,
212236172,$18,,$0,,,,,,$25,$8,
212236284,$31,$3,$0,$0,$0,,$4,,$0,$9,$0
212236428,$31,$3,$0,$0,$0,,$4,,$0,$9,$0
212236510,$8,,$0,$0,$0,,$0,,$0,$3,$0
212236512,$8,,$0,$0,$0,,$0,,$0,$3,$0
212236514,$9,,$0,$0,$0,,$0,,$0,$3,$0
212236535,$14,,$0,$0,$0,,$0,,$0,$6,$0
212236612,$2,,$0,$0,$0,,$0,,$0,$1,$0
212237006,$0,,$0,,$0,,$0,,$1,$1,
212237237,$26,$3,$0,$0,$0,,$4,,$0,$7,$0
212237284,$4,$3,$0,$0,$0,,$4,,$0,$1,$0
212237916,$19,,$0,$0,$0,,$4,,$2,$8,$0
212238157,$9,,$0,$0,$0,,$0,,$0,$4,$0
212238164,$9,,$0,$0,$0,,$0,,$0,$4,$0
212238658,$31,,$0,$0,$0,,$6,,$27,$13,$0
212238787,$3,,$0,$0,$0,,$4,,$28,$1,$0
212238858,$0,,$0,,$0,,$0,,$1,$2,
212238889,$0,,$0,,$0,,$4,,$8,$0,
212238893,$0,,$0,,$0,,$0,,$1,$2,
212239272,$0,,$0,,$0,,$0,,$2,$1,
212239375,$40,$3,$0,$0,$0,,$4,,$0,$11,$0
212239484,$0,,$0,,$0,,$0,,$1,$0,
212239607,$0,,$0,,$0,,$0,,$1,$1,
212239611,$0,,$0,,$0,,$0,,$1,$1,
212239612,$0,,$0,,$0,,$0,,$1,$1,
212239698,$0,,$0,,$0,,$0,,$1,$1,
212239700,$0,,$0,,$0,,$0,,$1,$1,
212239702,$0,,$0,,$0,,$0,,$1,$1,
212239705,$0,,$0,,$0,,$0,,$1,$1,
212239708,$0,,$0,,$0,,$0,,$1,$1,
212239710,$0,,$0,,$0,,$0,,$1,$1,
212239711,$0,,$0,,$0,,$0,,$1,$1,
212239714,$0,,$0,,$0,,$0,,$1,$1,
212239716,$0,,$0,,$0,,$0,,$1,$1,
212239717,$0,,$0,,$0,,$0,,$1,$1,
212239719,$0,,$0,,$0,,$0,,$1,$1,
212239784,$0,,$0,,$0,,$0,,$1,$1,
212239785,$0,,$0,,$0,,$0,,$1,$1,
212239786,$0,,$0,,$0,,$0,,$1,$1,
212239790,$0,,$0,,$0,,$0,,$1,$1,
212239791,$0,,$0,,$0,,$0,,$1,$1,
212239792,$0,,$0,,$0,,$0,,$1,$1,
212239793,$0,,$0,,$0,,$0,,$1,$1,
212239794,$0,,$0,,$0,,$0,,$1,$1,
212239810,$0,,$0,,$0,,$0,,$1,$1,
212239824,$0,,$0,,$0,,$0,,$1,$1,
212239827,$0,,$0,,$0,,$0,,$1,$1,
212239838,$0,,$0,,$0,,$0,,$1,$1,
212239839,$0,,$0,,$0,,$0,,$1,$1,
212239845,$0,,$0,,$0,,$0,,$1,$1,
212239861,$0,,$0,,$0,,$0,,$1,$1,
212239862,$0,,$0,,$0,,$0,,$1,$1,
212239863,$0,,$0,,$0,,$0,,$1,$1,
212239871,$0,,$0,,$0,,$0,,$1,$1,
212239907,$0,,$0,,$0,,$0,,$1,$1,
212239915,$0,,$0,,$0,,$0,,$1,$1,
212239941,$0,,$0,,$0,,$0,,$1,$1,
212239948,$0,,$0,,$0,,$0,,$1,$1,
212239949,$0,,$0,,$0,,$0,,$1,$1,
212239952,$0,,$0,,$0,,$0,,$1,$1,
212239953,$0,,$0,,$0,,$0,,$1,$1,
212239968,$0,,$0,,$0,,$0,,$1,$1,
212239973,$0,,$0,,$0,,$0,,$1,$1,
212239974,$0,,$0,,$0,,$0,,$1,$1,
212240011,$0,,$0,,$0,,$0,,$1,$1,
212240023,$0,,$0,,$0,,$0,,$1,$1,
212240025,$0,,$0,,$0,,$0,,$1,$1,
212240026,$0,,$0,,$0,,$0,,$1,$1,
212240028,$0,,$0,,$0,,$0,,$1,$1,
212240031,$0,,$0,,$0,,$0,,$1,$1,
212240095,$0,,$0,,$0,,$0,,$1,$1,
212240096,$0,,$0,,$0,,$0,,$1,$1,
212240097,$0,,$0,,$0,,$0,,$1,$1,
212240117,$0,,$0,,$0,,$0,,$1,$1,
212240122,$0,,$0,,$0,,$0,,$1,$1,
212240123,$0,,$0,,$0,,$0,,$1,$1,
212240124,$0,,$0,,$0,,$0,,$1,$1,
212240204,$21,$3,$0,$0,$0,,$4,,$0,$6,$0
212240333,$20,,$0,$0,$0,,$0,,$0,$8,$0
212240416,$35,,$0,,,,,,$36,$14,
212241729,$30,,$0,$0,$0,,$4,,$53,$10,$0
212241859,$0,,$0,,$0,,$0,,$2,$1,
212242006,$0,,$0,,$0,,$0,,$2,$2,
212243255,$20,$3,$0,$0,$0,,$4,,$0,$5,$0
212243347,$0,,$0,,$0,,$0,,$2,$0,
212243429,$0,,$0,,$0,,$4,,$16,$3,
212244565,$2,,$0,$0,$0,,$4,,$5,$1,$0
212246228,$49,,$0,$0,$0,,$6,,$27,$20,$0
212246483,$4,,$0,$0,$0,,$0,,$0,$1,$0
212248494,$0,,$0,,$0,,$0,,$0,$4,
212254374,$4,,$0,$0,$0,,$0,,$0,$1,$0
212254516,$0,,$0,,$0,,$0,,$0,$1,
212254526,$2,,$0,$0,$0,,$0,,$0,$1,$0
212255609,$3,,$0,$0,$0,,$0,,$0,$1,$0
212255610,$3,,$0,$0,$0,,$0,,$0,$1,$0
212255611,$3,,$0,$0,$0,,$0,,$0,$1,$0
212255612,$3,,$0,$0,$0,,$0,,$0,$1,$0
212257010,$12,$3,$0,$0,$0,,$4,,$0,$5,$0
212257135,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
212257165,$9,,$0,,,,$4,,$0,$3,
212257587,$0,,$0,,,,$4,,$9,$1,
212257730,$13,$3,$0,$0,$0,,$4,,$0,$4,$0
212257811,$13,$3,$0,$0,$0,,$4,,$0,$4,$0
212257819,$11,,$0,,,,$4,,$0,$4,
212257829,$13,$3,$0,$0,$0,,$4,,$0,$4,$0
212257842,$13,$3,$0,$0,$0,,$4,,$0,$4,$0
212258723,$15,,$0,$0,$0,,$4,,$2,$6,$0
212258771,$15,$3,$0,$0,$0,,$4,,$0,$4,$0
212258788,$15,$3,$0,$0,$0,,$4,,$0,$4,$0
212258799,$15,$3,$0,$0,$0,,$4,,$0,$4,$0
212258942,$5,,$0,$0,$0,,$0,,$0,$2,$0
212258943,$5,,$0,$0,$0,,$0,,$0,$2,$0
212259050,$0,,$0,,$0,,$0,,$1,$0,
212259328,$22,$3,$0,$0,$0,,$6,,$0,$8,$0
212259807,$22,$3,$0,$0,$0,,$6,,$0,$8,$0
212259844,$25,$3,$0,$0,$0,,$6,,$0,$9,$0
212259973,$27,$3,$0,$0,$0,,$4,,$0,$7,$0
212260127,$26,$3,$0,$0,$0,,$4,,$0,$7,$0
212260139,$22,$3,$0,$0,$0,,$6,,$0,$8,$0
212260184,$24,$3,$0,$0,$0,,$4,,$0,$7,$0
212260190,$24,$3,$0,$0,$0,,$4,,$0,$7,$0
212260437,$26,$3,$0,$0,$0,,$4,,$0,$7,$0
212260512,$24,,$0,,,,$4,,,$9,
212260860,$5,$3,$0,$0,$0,,$4,,,$1,$0
212261331,$9,$3,$0,$0,$0,,$4,,$0,$2,$0
212261348,$28,,$0,,,,,,$25,$12,
212261360,$9,$3,$0,$0,$0,,$4,,$0,$2,$0
212261452,$119,,$0,,,,,,$36,$48,
212261523,$9,,$0,$0,,,$0,,$0,$3,$0
212261574,$7,,$0,$0,$0,,$0,,$0,$2,$0
212261580,$6,,$0,$0,$0,,$0,,$0,$2,$0
212261584,$6,,$0,$0,$0,,$0,,$0,$2,$0
212261586,$6,,$0,$0,$0,,$0,,$0,$2,$0
212261589,$6,,$0,$0,$0,,$0,,$0,$2,$0
212261592,$6,,$0,$0,$0,,$0,,$0,$2,$0
212261595,$6,,$0,$0,$0,,$0,,$0,$2,$0
212261597,$6,$3,$0,$0,$0,,$4,,,$2,$0
212261598,$7,,$0,$0,$0,,$0,,$0,$2,$0
212261600,$7,,$0,$0,$0,,$0,,$0,$2,$0
212261603,$7,,$0,$0,$0,,$0,,$0,$2,$0
212261662,$79,$3,$0,$0,$0,,$6,,$0,$30,$0
212261676,$15,$3,$0,$0,$0,,$4,,,$7,$0
212261740,$12,$3,$0,$0,$0,,$4,,$0,$3,$0
212261796,$15,$3,$0,$0,$0,,$4,,$0,$5,$0
212261904,$4,,$0,$0,$0,,$4,,$2,$2,$0
212261917,$2,,$0,$0,$0,,$4,,$2,$1,$0
212261919,$2,,$0,$0,$0,,$4,,$2,$1,$0
212261939,$1,,$0,$0,$0,,$4,,$2,$1,$0
212261948,$0,,$0,,,,$4,,$2,$2,
212261951,$0,,$0,,,,$4,,$2,$2,
212261953,$0,,$0,,,,$4,,$2,$2,
212261954,$3,,$0,,,,$4,,$2,$1,
212261959,$3,,$0,$0,$0,,$4,,$2,$2,$0
212261964,$3,,$0,$0,$0,,$4,,$2,$1,$0
212261980,$10,,$0,$0,$0,,$4,,$2,$4,$0
212262002,$4,,$0,$0,$0,,$4,,$2,$2,$0
212262032,$3,,$0,$0,$0,,$4,,$1,$1,$0
212262037,$1,,$0,$0,$0,,$4,,$1,$0,$0
212262070,$4,,$0,$0,$0,,$4,,$2,$2,$0
212262074,$2,,$0,$0,$0,,$4,,$4,$1,$0
212262132,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262133,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262143,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262146,$0,,$0,,$0,,$4,,$2,$1,
212262173,$3,,$0,$0,$0,,$4,,$2,$1,$0
212262218,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262219,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262220,$9,,$0,,,,$4,,$2,$4,
212262237,$5,,$0,$0,$0,,$4,,$2,$2,$0
212262268,$27,,$0,$0,$0,,$4,,$2,$19,$0
212262290,$3,,$0,,,,$4,,$2,$1,
212262291,$3,,$0,,,,$4,,$2,$1,
212262319,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262320,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262339,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262340,$0,,$0,,,,$4,,$2,$2,
212262362,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262363,$4,,$0,$0,$0,,$4,,$2,$3,$0
212262364,$4,,$0,$0,$0,,$4,,$2,$3,$0
212262365,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262366,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262368,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262373,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262374,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262376,$9,,$0,,,,$4,,$2,$4,
212262384,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262391,$2,,$0,$0,$0,,$4,,$2,$2,$0
212262392,$7,,$0,$0,$0,,$4,,$2,$3,$0
212262401,$7,,$0,$0,$0,,$4,,$2,$3,$0
212262406,$7,,$0,$0,$0,,$4,,$2,$3,$0
212262425,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262428,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262432,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262439,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262440,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262447,$3,,$0,,,,$4,,$2,$1,
212262454,$0,,$0,,,,$4,,$2,$1,
212262492,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262498,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262506,$3,,$0,$0,$0,,$4,,$1,$1,$0
212262514,$4,,$0,$0,$0,,$4,,$1,$1,$0
212262524,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262528,$19,,$0,$0,$0,,$4,,$2,$8,$0
212262536,$3,,$0,$0,$0,,$4,,$2,$1,$0
212262538,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262545,$2,,$0,$0,$0,,$4,,$4,$1,$0
212262548,$3,,$0,,,,$4,,$2,$1,
212262552,$3,,$0,,,,$4,,$2,$1,
212262557,$3,,$0,,,,$4,,$2,$1,
212262576,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262577,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262591,$1,,$0,$0,$0,,$4,,$1,$1,$0
212262592,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262600,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262605,$15,,$0,$0,$0,,$4,,$2,$10,$0
212262607,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262612,$6,,$0,$0,$0,,$4,,$2,$5,$0
212262613,$6,,$0,$0,$0,,$4,,$2,$5,$0
212262616,$6,,$0,$0,$0,,$4,,$2,$5,$0
212262617,$15,,$0,$0,$0,,$4,,$2,$10,$0
212262620,$1,,$0,$0,$0,,$4,,$1,$0,$0
212262627,$4,,$0,$0,$0,,$4,,$2,$1,$0
212262632,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262636,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262637,$3,,$0,$0,$0,,$4,,$2,$1,$0
212262638,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262639,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262678,$9,,$0,$0,$0,,$4,,$2,$4,$0
212262697,$7,,$0,$0,$0,,$4,,$2,$5,$0
212262701,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262713,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262717,$6,,$0,$0,$0,,$4,,$2,$5,$0
212262718,$4,,$0,$0,$0,,$4,,$2,$3,$0
212262733,$0,,$0,,$0,,$4,,$2,$1,
212262741,$3,,$0,$0,$0,,$4,,$2,$2,$0
212262766,$9,,$0,,,,$4,,$2,$4,
212262782,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262812,$4,,$0,$0,$0,,$4,,$2,$2,$0
212262813,$0,,$0,,,,$4,,$2,$13,
212262822,$6,,$0,$0,$0,,$4,,$2,$4,$0
212262827,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262888,$4,,$0,$0,$0,,$4,,$2,$3,$0
212262909,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262919,$0,,$0,,,,$4,,$2,$2,
212262926,$3,,$0,,,,$4,,$2,$1,
212262927,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262932,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262934,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262936,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262937,$2,,$0,$0,$0,,$4,,$2,$1,$0
212262939,$19,,$0,$0,$0,,$4,,$2,$14,$0
212262947,$7,,$0,$0,$0,,$4,,$2,$3,$0
212262961,$13,,$0,$0,$0,,$4,,$2,$10,$0
212262976,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262977,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262978,$14,,$0,$0,$0,,$4,,$2,$10,$0
212262979,$16,,$0,$0,$0,,$4,,$2,$11,$0
212262987,$19,,$0,$0,$0,,$4,,$2,$8,$0
212262990,$11,,$0,$0,$0,,$4,,$2,$7,$0
212262993,$3,,$0,,,,$4,,$2,$1,
212263022,$0,,$0,,,,$4,,$2,$2,
212263044,$1,,$0,,,,$4,,$1,$0,
212263049,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263053,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263085,$1,,$0,$0,$0,,$4,,$2,$0,$0
212263110,$5,,$0,$0,$0,,$4,,$2,$4,$0
212263112,$5,,$0,$0,$0,,$4,,$2,$4,$0
212263126,$0,,$0,,$0,,$4,,$2,$1,
212263127,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263151,$11,,$0,$0,$0,,$4,,$2,$5,$0
212263159,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263202,$6,,$0,$0,$0,,$4,,$2,$4,$0
212263210,$11,,$0,$0,$0,,$4,,$2,$5,$0
212263218,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263221,$6,,$0,$0,$0,,$4,,$2,$4,$0
212263226,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263227,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263228,$6,,$0,$0,$0,,$4,,$2,$4,$0
212263247,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263269,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263277,$9,,$0,,,,$4,,$2,$4,
212263279,$0,,$0,,,,$4,,$2,$3,
212263302,$0,,$0,,,,$4,,$2,$2,
212263378,$9,,$0,$0,$0,,$4,,$2,$4,$0
212263387,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263400,$9,,$0,,,,$4,,$12,$4,
212263403,$14,,$0,$0,$0,,$4,,$2,$10,$0
212263412,$14,,$0,$0,$0,,$4,,$2,$10,$0
212263418,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263423,$14,,$0,$0,$0,,$4,,$2,$10,$0
212263437,$14,,$0,$0,$0,,$4,,$2,$10,$0
212263489,$4,,$0,$0,$0,,$4,,$2,$2,$0
212263502,$3,,$0,,,,$4,,$2,$1,
212263556,$14,,$0,$0,$0,,$4,,$2,$10,$0
212263562,$3,,$0,$0,$0,,$4,,$2,$2,$0
212263605,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263633,$5,,$0,$0,$0,,$4,,$2,$2,$0
212263644,$2,,$0,$0,$0,,$4,,$2,$1,$0
212263680,$7,,$0,$0,$0,,$4,,$2,$3,$0
212263682,$37,,$0,$0,$0,,$4,,$2,$27,$0
212263747,$0,,$0,,,,$4,,$2,$2,
212263748,$0,,$0,,,,$4,,$2,$2,
212263750,$0,,$0,,,,$4,,$2,$2,
212263751,$0,,$0,,,,$4,,$2,$18,
212263757,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263778,$3,,$0,$0,$0,,$4,,$2,$1,$0
212263793,$13,,$0,$0,$0,,$4,,$2,$10,$0
212263806,$0,,$0,,,,$4,,$2,$2,
212263818,$3,,$0,$0,$0,,$4,,$2,$2,$0
212263863,$3,,$0,$0,$0,,$4,,$2,$1,$0
212263866,$31,,$0,$0,$0,,$4,,$2,$22,$0
212263914,$15,,$0,$0,$0,,$4,,$2,$10,$0
212263922,$4,,$0,$0,$0,,$4,,$2,$3,$0
212264017,$15,,$0,$0,$0,,$4,,$2,$10,$0
212264031,$4,,$0,$0,$0,,$4,,$2,$1,$0
212264038,$14,,$0,$0,$0,,$4,,$2,$10,$0
212264056,$0,,$0,,$0,,$4,,$2,$1,
212264074,$1,,$0,,,,$4,,$1,$0,
212264169,$2,,$0,$0,$0,,$4,,$1,$1,$0
212264288,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264293,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264302,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264311,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264326,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264341,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264356,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264365,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264397,$9,$3,$0,$0,$0,,$4,,$0,$3,$0
212264689,$12,$3,$0,$0,$0,,$4,,$0,$3,$0
212264760,$7,,$0,$0,$6,,$6,,$9,$3,$0
212264771,$7,$3,$0,$0,$0,,$4,,$0,$2,$0
212264786,$4,,$0,$0,$0,,$0,,$0,$2,$0
212264870,$3,,$0,$0,$0,,$0,,$0,$1,$0
212265018,$5,,$0,$0,$6,,$6,,$8,$2,$0
212265036,$0,,$0,,$0,,$0,,$1,$0,
212265082,$6,,$0,$0,$0,,$4,,$32,$2,$0
212265118,$6,,$0,$0,$0,,$4,,$32,$2,$0
212265125,$11,,$0,$0,$6,,$6,,$20,$5,$0
212265161,$5,,$0,$0,$6,,$6,,$8,$2,$0
212265262,$4,,$0,$0,$0,,$0,,$0,$2,$0
212265306,$10,,$0,$0,$0,,$0,,$0,$4,$0
212265358,$6,,$0,$0,$0,,$0,,$0,$4,$0
212265429,$4,,$0,$0,$0,,$0,,$0,$2,$0
212265463,$0,,$0,,$0,,$0,,$0,$0,
212265464,$0,,$0,,$0,,$0,,$0,$0,
